Timestamp,F1_415nm,F2_445nm,F3_480nm,F4_515nm,F5_555nm,F6_590nm,F7_630nm,F8_680nm
2025-08-01 11:08:32,0.00,1.00,0.93,1.14,10.31,7.79,1.00,1.86
2025-08-01 11:09:32,0.00,0.90,0.14,0.86,8.41,5.86,1.00,1.00
2025-08-01 11:10:32,1.03,3.21,3.76,8.59,48.52,5.03,15.62,24.90
2025-08-01 11:11:32,0.00,0.17,0.14,0.52,4.72,2.00,1.24,2.38
2025-08-01 11:12:32,0.00,0.00,0.00,0.03,5.59,5.93,0.00,1.00
2025-08-01 11:13:32,0.00,0.66,0.00,0.14,6.41,5.72,1.00,1.00
2025-08-01 11:14:32,0.00,0.10,0.00,0.17,5.97,5.69,0.10,1.00
2025-08-01 11:15:32,0.00,0.76,0.45,1.00,9.72,6.48,1.45,1.48
2025-08-01 11:16:32,0.00,0.72,0.59,0.86,9.52,7.17,0.76,1.38
2025-08-01 11:17:32,0.00,1.03,0.97,1.62,12.59,8.55,1.79,1.90
2025-08-01 11:18:32,0.00,0.97,1.00,1.10,13.07,9.17,1.07,1.97
2025-08-01 11:19:32,0.00,1.00,0.10,0.90,11.17,9.28,1.00,1.00
2025-08-01 11:20:32,0.00,1.00,1.00,1.17,14.00,10.69,1.62,2.00
2025-08-01 11:21:32,0.03,1.00,1.00,1.24,15.03,10.72,2.00,2.00
2025-08-01 11:22:32,0.00,1.00,1.00,1.17,16.00,10.72,2.00,2.03
2025-08-01 11:23:32,0.10,1.14,1.00,2.14,17.55,12.48,2.00,2.90
2025-08-01 11:24:32,0.17,1.21,1.14,2.14,17.69,12.52,2.07,2.93
2025-08-01 11:25:32,0.00,1.00,1.00,1.24,14.34,10.83,2.00,2.00
2025-08-01 11:26:32,0.00,1.00,0.48,1.31,11.45,9.38,1.00,1.90
2025-08-01 11:27:32,0.00,1.00,0.83,1.14,12.38,9.59,1.00,2.00
2025-08-01 11:28:32,0.24,1.31,1.14,3.55,21.55,2.83,6.66,11.21
2025-08-01 11:29:32,0.90,2.00,1.79,2.17,21.00,14.31,2.28,3.00
2025-08-01 11:30:32,0.31,1.31,1.34,1.59,18.69,13.59,1.86,2.66
2025-08-01 11:31:32,1.00,2.00,2.07,3.00,26.21,17.86,3.28,3.83
2025-08-01 11:32:32,0.00,1.00,1.00,1.03,14.03,12.14,1.00,2.00
2025-08-01 11:33:32,0.00,1.00,0.93,1.07,14.07,12.59,1.00,1.97
2025-08-01 11:34:32,0.00,1.00,1.03,1.17,14.03,12.28,1.00,2.00
2025-08-01 11:35:32,0.14,1.14,1.14,1.34,16.48,12.24,2.03,2.17
2025-08-01 11:36:32,0.00,1.00,1.00,1.17,12.93,9.86,1.00,2.00
2025-08-01 11:37:32,0.07,1.07,1.00,2.07,17.24,12.28,2.00,2.93
2025-08-01 11:38:32,0.34,1.41,1.07,2.07,19.00,14.24,2.00,3.00
2025-08-01 11:39:32,0.66,1.59,1.41,1.97,20.41,15.38,2.17,2.97
2025-08-01 11:40:32,0.00,0.48,0.03,0.38,7.07,5.72,0.55,0.86
2025-08-01 11:41:32,6.10,11.38,14.79,19.97,121.59,65.38,23.83,25.76
2025-08-01 11:42:32,6.00,11.97,15.38,20.72,124.00,65.83,25.00,27.00
2025-08-01 11:43:32,0.52,1.83,1.90,2.72,20.62,11.66,3.41,4.28
2025-08-01 11:44:32,6.72,12.48,16.21,21.66,129.00,66.55,25.97,28.10
2025-08-01 11:45:32,0.00,0.00,0.00,0.00,0.45,2.00,0.00,0.00
2025-08-01 11:46:32,0.00,0.00,0.00,0.07,2.52,2.41,0.00,0.48
2025-08-01 11:47:32,0.00,0.00,0.00,0.10,2.45,1.93,0.00,0.72
2025-08-01 11:48:32,0.00,0.00,0.00,0.07,2.86,2.00,0.00,0.90
2025-08-01 11:49:32,0.00,0.10,0.00,0.10,5.97,4.14,0.10,1.00
2025-08-01 11:50:32,0.00,0.03,0.00,0.14,5.41,4.00,0.07,1.00
2025-08-01 11:51:32,0.00,0.00,0.00,0.17,4.10,3.86,0.03,0.83
2025-08-01 11:52:32,0.00,0.00,0.03,0.14,4.14,3.86,0.00,0.62
2025-08-01 11:53:32,0.00,0.03,0.00,0.00,6.34,5.86,0.03,1.00
2025-08-01 11:54:32,0.00,0.03,0.00,0.07,5.55,5.45,0.00,1.00
2025-08-01 11:55:32,0.00,0.03,0.00,0.07,6.41,6.00,0.10,1.00
2025-08-01 11:56:32,0.00,0.03,0.00,0.10,6.34,5.93,0.00,1.00
2025-08-01 11:57:32,0.00,0.00,0.03,0.17,5.45,5.72,0.00,1.03
2025-08-01 11:58:32,0.00,0.00,0.00,0.14,5.21,5.28,0.00,0.86
2025-08-01 11:59:32,0.00,0.00,0.00,0.07,5.28,4.17,0.00,1.00
2025-08-01 12:00:32,0.00,0.00,0.00,0.03,4.59,4.00,0.00,1.00
2025-08-01 12:01:32,0.00,0.00,0.00,0.00,1.24,2.00,0.00,0.00
2025-08-01 12:02:32,0.00,0.00,0.00,0.00,1.10,2.00,0.00,0.00
2025-08-01 12:03:32,0.00,0.00,0.00,0.00,1.14,1.93,0.00,0.00
2025-08-01 12:04:32,0.00,0.00,0.00,0.00,0.55,2.00,0.00,0.00
2025-08-01 12:05:32,0.00,0.00,0.00,0.00,0.38,1.93,0.00,0.00
2025-08-01 12:06:32,0.00,0.00,0.00,0.00,0.31,2.00,0.00,0.00
2025-08-01 12:07:32,0.03,0.03,0.03,0.03,4.52,6.62,0.00,0.10
2025-08-01 12:08:32,0.00,0.00,0.00,0.03,4.10,5.55,0.00,0.03
2025-08-01 12:09:32,0.00,0.00,0.00,0.00,3.17,4.00,0.00,0.00
2025-08-01 12:10:32,0.00,0.48,0.00,0.21,8.03,7.79,0.86,1.03
2025-08-01 12:11:32,0.00,0.00,0.00,0.24,5.24,5.79,0.00,0.93
2025-08-01 12:12:32,0.00,0.00,0.00,0.07,4.62,5.79,0.00,0.97
2025-08-01 12:13:32,0.00,0.00,0.00,0.03,5.14,5.86,0.00,0.93
2025-08-01 12:14:32,0.00,0.00,0.00,0.00,1.34,2.00,0.00,0.00
2025-08-01 12:15:32,0.00,0.00,0.00,0.00,1.28,2.00,0.00,0.00
2025-08-01 12:16:32,0.00,0.14,0.00,0.07,6.28,4.62,0.79,1.00
2025-08-01 12:17:32,0.00,0.17,0.00,0.00,6.52,5.79,0.90,1.00
2025-08-01 12:18:32,0.00,0.07,0.00,0.14,5.48,3.93,0.00,1.00
2025-08-01 12:19:32,0.00,0.00,0.00,0.00,1.83,2.41,0.00,0.31
2025-08-01 12:20:32,0.00,0.00,0.00,0.10,1.90,1.86,0.00,0.00
2025-08-01 12:21:32,16.86,29.07,38.21,47.07,220.69,85.17,51.90,53.03
2025-08-01 12:22:32,12.00,22.10,29.90,38.10,231.72,124.97,45.00,49.21
2025-08-01 12:23:32,12.55,22.00,29.72,38.31,242.07,138.17,45.86,50.34
2025-08-01 12:24:32,12.66,22.62,30.55,39.31,241.34,133.17,46.86,51.24
2025-08-01 12:25:32,39.76,67.45,89.93,111.31,536.55,211.07,122.97,125.10
2025-08-01 12:26:32,38.38,65.38,87.38,109.69,546.34,227.34,123.52,127.41
2025-08-01 12:27:32,23.24,38.76,52.34,65.34,336.14,149.62,74.00,76.31
2025-08-01 12:28:32,2.00,8.62,6.59,8.83,43.93,17.52,11.14,12.21
2025-08-01 12:29:32,62.10,104.41,141.69,180.00,905.34,390.72,204.72,213.83
2025-08-01 12:30:32,2.55,5.00,6.28,8.03,54.45,32.21,9.66,11.21
2025-08-01 12:31:32,20.28,34.24,46.97,60.86,292.17,113.10,69.83,73.72
2025-08-01 12:32:32,38.10,64.21,88.69,114.34,550.62,205.86,131.48,138.03
2025-08-01 12:33:32,54.62,89.59,122.28,159.66,823.17,404.45,184.62,195.90
2025-08-01 12:34:32,39.52,66.59,91.24,118.62,610.41,262.07,137.28,145.17
2025-08-01 12:35:32,3.34,6.21,7.90,10.86,71.79,38.45,13.41,15.86
2025-08-01 12:36:32,5.83,10.41,13.31,18.07,92.17,46.28,21.52,25.07
2025-08-01 12:37:32,2.00,4.00,5.00,7.07,50.07,28.00,9.00,11.00
2025-08-01 12:38:32,2.00,4.17,5.21,8.00,53.21,28.86,9.83,11.79
2025-08-01 12:39:32,2.00,5.00,6.00,8.07,55.72,30.00,10.00,12.00
2025-08-01 12:40:32,2.03,4.97,6.00,8.10,55.38,30.00,10.00,12.00
2025-08-01 12:41:32,2.00,4.00,5.00,7.10,51.00,28.00,9.00,11.00
2025-08-01 12:42:32,1.55,3.34,3.86,5.72,40.38,21.38,7.14,8.72
2025-08-01 12:43:32,2.00,4.03,5.03,7.07,51.00,28.00,9.00,11.00
2025-08-01 12:44:32,2.00,4.00,5.00,7.07,48.21,26.00,9.00,10.31
2025-08-01 12:45:32,2.00,4.00,5.00,7.07,47.03,25.93,8.45,10.03
2025-08-01 12:46:32,2.00,4.00,5.03,7.14,51.00,26.59,9.00,11.00
2025-08-01 12:47:32,2.00,4.00,5.00,6.86,45.03,23.86,8.03,10.00
2025-08-01 12:48:32,2.00,4.00,4.55,6.17,43.79,22.00,8.00,10.00
2025-08-01 12:49:32,2.00,3.55,4.00,6.03,42.03,22.00,7.59,9.00
2025-08-01 12:50:32,2.00,4.00,4.86,6.31,45.00,24.00,8.00,10.00
2025-08-01 12:51:32,2.00,4.00,4.76,6.21,45.00,23.59,8.00,10.00
2025-08-01 12:52:32,7.55,13.83,18.38,24.97,152.24,77.69,29.97,33.66
2025-08-01 12:53:32,2.00,4.00,4.62,6.34,42.97,24.83,7.41,8.72
2025-08-01 12:54:32,6.00,11.00,14.03,19.24,125.93,68.93,23.93,26.00
2025-08-01 12:55:32,0.00,0.00,0.00,0.00,0.38,0.62,0.00,0.00
2025-08-01 12:56:32,0.00,0.52,0.28,0.66,8.41,5.69,0.79,1.55
2025-08-01 12:57:32,0.00,0.00,0.00,0.00,0.93,2.00,0.00,0.00
2025-08-01 12:58:32,0.00,0.00,0.00,0.00,0.90,1.93,0.00,0.00
2025-08-01 12:59:32,79.86,121.72,158.66,202.62,999.24,630.66,231.03,243.41
2025-08-01 13:00:32,5.38,9.31,12.55,16.21,85.90,41.62,18.10,18.59
2025-08-01 13:01:32,0.00,0.00,0.00,0.00,0.48,2.00,0.00,0.00
2025-08-01 13:02:32,0.00,0.00,0.00,0.00,0.37,2.00,0.00,0.00
2025-08-01 13:03:32,0.00,0.00,0.00,0.00,4.34,4.00,0.00,1.00
2025-08-01 13:04:32,0.00,0.90,0.00,0.55,8.24,5.79,1.00,1.00
2025-08-01 13:05:32,0.00,0.97,0.28,0.76,9.38,6.97,1.00,1.38
2025-08-01 13:06:32,0.00,0.14,0.03,0.10,5.59,4.69,0.17,0.79
2025-08-01 13:07:32,0.00,1.00,1.00,1.14,13.07,9.21,1.52,2.00
2025-08-01 13:08:32,0.48,1.76,1.90,2.10,19.38,11.24,3.00,3.14
2025-08-01 13:09:32,1.00,2.00,2.03,3.10,25.97,14.17,4.00,4.76
2025-08-01 13:10:32,1.00,3.00,3.00,4.03,32.00,18.00,5.00,6.00
2025-08-01 13:11:32,1.03,3.00,3.00,4.14,32.97,20.00,5.00,6.00
2025-08-01 13:12:32,1.00,3.00,3.00,4.03,33.97,20.00,5.00,6.00
2025-08-01 13:13:32,1.00,2.90,3.00,4.10,33.00,20.00,5.00,6.00
2025-08-01 13:14:32,1.14,3.00,3.14,4.76,35.83,21.97,5.59,6.00
2025-08-01 13:15:32,1.07,3.00,3.07,4.34,35.83,22.00,5.03,6.00
2025-08-01 13:16:32,1.03,3.00,3.03,4.17,34.00,20.00,5.00,6.00
2025-08-01 13:17:32,1.07,3.00,3.00,4.17,35.14,22.00,5.00,6.00
2025-08-01 13:18:32,1.31,2.62,3.17,4.17,32.17,18.76,4.93,5.83
2025-08-01 13:19:32,1.00,3.00,3.00,4.10,34.69,22.00,5.00,6.00
2025-08-01 13:20:32,1.00,3.00,3.00,4.10,33.31,22.00,5.00,6.00
2025-08-01 13:21:32,1.79,3.00,3.76,5.10,38.31,26.00,6.00,6.79
2025-08-01 13:22:32,2.03,3.27,4.00,5.10,43.00,30.00,6.00,7.00
2025-08-01 13:23:32,2.00,3.86,4.00,5.59,44.07,30.00,6.90,7.83
2025-08-01 13:24:32,3.00,4.97,5.79,7.21,61.34,45.97,9.00,10.00
2025-08-01 13:25:32,2.03,4.03,5.00,7.00,52.52,36.76,8.00,9.00
2025-08-01 13:26:32,2.00,3.97,4.07,6.10,43.07,28.00,7.00,8.00
2025-08-01 13:27:32,2.00,3.07,4.03,5.24,40.90,26.03,6.00,7.00
2025-08-01 13:28:32,1.79,2.97,4.00,5.10,38.48,25.21,6.00,7.00
2025-08-01 13:29:32,0.03,0.83,0.72,1.24,13.48,9.59,1.52,2.21
2025-08-01 13:30:32,0.48,1.31,1.48,2.28,17.55,11.66,2.55,2.90
2025-08-01 13:31:32,1.00,2.00,2.14,3.21,27.00,16.45,4.00,5.00
2025-08-01 13:32:32,1.03,1.97,2.00,3.10,25.03,16.07,3.87,4.00
2025-08-01 13:33:32,1.00,3.00,2.86,4.24,28.10,15.69,5.10,4.86
2025-08-01 13:34:32,1.00,2.14,2.00,3.31,24.10,14.34,4.00,4.03
2025-08-01 13:35:32,1.00,2.21,2.00,3.62,24.90,14.21,4.03,4.21
2025-08-01 13:36:32,1.00,2.45,2.03,3.83,24.41,14.00,4.10,4.21
2025-08-01 13:37:32,1.03,2.97,3.03,4.31,32.03,20.07,5.00,5.93
2025-08-01 13:38:32,0.55,1.83,1.97,3.72,24.93,9.79,5.38,8.14
2025-08-01 13:39:32,10.34,16.00,20.66,27.34,174.55,116.38,32.21,34.59
2025-08-01 13:40:32,533.17,809.93,960.24,992.62,1000.00,1000.00,1000.00,1000.00
2025-08-01 13:41:32,501.52,752.59,884.17,987.03,1000.00,1000.00,1000.00,1000.00
2025-08-01 13:42:32,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 13:43:32,548.72,767.79,937.07,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 13:44:32,384.83,539.59,662.69,855.00,1000.00,1000.00,960.90,988.41
2025-08-01 13:45:32,342.14,491.17,617.10,799.97,1000.00,1000.00,920.34,974.52
2025-08-01 13:46:32,483.79,646.66,746.86,857.86,1000.00,1000.00,913.72,946.86
2025-08-01 13:47:32,700.21,991.59,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 13:48:32,590.69,880.62,967.31,998.10,1000.00,1000.00,1000.00,1000.00
2025-08-01 13:49:32,650.24,801.24,877.28,934.79,1000.00,1000.00,967.31,981.59
2025-08-01 13:50:32,519.38,701.90,775.07,836.21,1000.00,1000.00,870.03,896.97
2025-08-01 13:51:32,885.48,962.69,978.38,992.79,1000.00,1000.00,995.07,997.69
2025-08-01 13:52:32,28.37,45.93,61.17,77.47,401.97,222.40,84.23,88.63
2025-08-01 13:53:32,0.03,0.34,0.28,0.62,8.59,5.79,0.83,1.66
2025-08-01 13:54:32,0.55,1.93,2.03,5.07,29.17,3.86,9.38,15.41
2025-08-01 13:55:32,0.00,0.31,0.41,0.90,7.21,3.24,1.55,2.90
2025-08-01 13:56:32,0.76,1.90,1.83,2.59,21.83,13.93,3.38,4.10
2025-08-01 13:57:32,2.00,4.00,4.97,6.03,47.55,32.00,7.03,8.10
2025-08-01 13:58:32,3.00,5.00,6.00,8.00,65.21,49.24,9.24,10.83
2025-08-01 13:59:32,3.00,5.34,6.24,8.41,67.45,50.31,10.00,11.21
2025-08-01 14:00:32,3.00,5.24,6.03,8.10,67.93,51.21,10.00,11.00
2025-08-01 14:01:32,3.00,5.00,6.00,7.66,61.72,46.00,9.00,9.97
2025-08-01 14:02:32,2.70,4.80,5.03,7.03,56.90,41.73,8.07,9.47
2025-08-01 14:03:32,2.00,4.00,4.03,5.97,42.41,28.00,7.00,8.00
2025-08-01 14:04:32,1.93,3.07,4.00,5.00,39.00,26.00,6.00,7.00
2025-08-01 14:05:32,1.90,3.00,4.00,5.07,38.48,26.00,6.00,7.00
2025-08-01 14:06:32,2.00,4.00,4.93,6.03,48.31,34.14,7.00,8.14
2025-08-01 14:07:32,2.00,4.00,4.72,6.21,43.93,28.00,7.00,8.00
2025-08-01 14:08:32,2.00,4.00,4.90,6.17,44.31,28.00,7.00,8.00
2025-08-01 14:09:32,8.52,12.62,15.90,20.83,151.93,116.90,24.62,27.97
2025-08-01 14:10:32,3.00,5.00,6.00,8.07,57.59,38.00,9.00,10.03
2025-08-01 14:11:32,2.69,5.00,6.00,7.14,52.90,34.00,8.83,9.45
2025-08-01 14:12:32,3.03,5.77,6.30,8.03,63.60,45.97,9.37,10.87
2025-08-01 14:13:32,2.00,4.10,5.00,6.00,44.00,29.55,7.00,7.52
2025-08-01 14:14:32,1.00,2.48,3.03,3.66,26.00,14.07,4.00,5.00
2025-08-01 14:15:32,2.03,4.03,4.10,5.34,45.83,34.34,6.17,7.17
2025-08-01 14:16:32,2.03,4.00,5.03,6.24,44.90,30.41,7.00,7.93
2025-08-01 14:17:32,2.00,3.69,4.00,5.10,37.28,22.45,6.00,7.00
2025-08-01 14:18:32,2.00,3.83,4.14,6.00,37.24,20.00,6.97,7.00
2025-08-01 14:19:32,1.00,3.00,3.00,4.17,32.21,19.14,5.00,6.00
2025-08-01 14:20:32,0.79,1.93,2.07,2.76,22.21,14.10,3.41,4.28
2025-08-01 14:21:32,2.38,4.48,5.28,7.31,53.03,31.21,8.86,10.41
2025-08-01 14:22:32,2.20,4.53,5.63,7.57,46.70,22.57,9.20,10.13
2025-08-01 14:23:32,0.79,1.93,1.97,3.14,22.79,12.48,3.38,4.17
2025-08-01 14:24:32,0.00,0.00,0.00,0.07,1.97,2.00,0.00,0.14
2025-08-01 14:25:32,0.00,0.90,0.00,0.28,7.45,5.86,1.00,1.00
2025-08-01 14:26:32,0.00,1.00,0.07,0.41,8.28,5.90,1.00,1.00
2025-08-01 14:27:32,0.00,1.00,1.00,1.34,12.10,9.45,1.10,2.00
2025-08-01 14:28:32,0.79,2.00,1.97,2.03,20.00,12.34,3.00,3.52
2025-08-01 14:29:32,1.00,2.00,2.97,3.31,25.38,14.41,4.00,5.00
2025-08-01 14:30:32,10.38,17.72,23.97,31.48,170.66,76.55,36.86,39.03
2025-08-01 14:31:32,0.00,1.03,1.00,2.00,13.38,8.07,2.00,2.34
2025-08-01 14:32:32,0.00,0.00,0.00,0.00,1.30,1.93,0.00,0.03
2025-08-01 14:33:32,1.03,2.59,2.86,3.93,28.45,17.69,4.45,4.93
2025-08-01 14:34:32,1.66,2.79,3.55,4.59,35.38,23.45,5.45,6.14
2025-08-01 14:35:32,2.00,3.03,4.00,5.00,38.38,24.00,6.00,7.00
2025-08-01 14:36:32,1.93,3.03,4.00,5.21,38.31,24.00,6.00,7.00
2025-08-01 14:37:32,1.38,3.00,3.55,5.00,36.21,23.45,5.10,6.00
2025-08-01 14:38:32,1.07,3.00,3.10,4.34,34.03,21.83,5.00,6.00
2025-08-01 14:39:32,1.00,2.97,3.00,4.14,31.00,20.00,5.00,5.07
2025-08-01 14:40:32,1.00,2.52,3.00,3.90,29.28,18.00,4.07,5.00
2025-08-01 14:41:32,1.00,2.41,3.03,4.17,30.55,20.00,4.41,5.00
2025-08-01 14:42:32,1.00,2.00,2.07,3.03,28.00,18.00,4.00,5.00
2025-08-01 14:43:32,0.00,1.00,1.00,1.24,13.86,9.31,2.00,2.00
2025-08-01 14:44:32,0.00,1.00,1.00,1.10,13.17,8.93,1.79,2.00
2025-08-01 14:45:32,0.00,1.00,1.00,1.14,13.07,9.17,1.14,2.00
2025-08-01 14:46:32,0.69,1.69,1.76,2.55,20.72,13.59,2.79,3.45
2025-08-01 14:47:32,1.10,2.97,3.14,4.45,33.93,20.00,5.00,6.00
2025-08-01 14:48:32,1.55,3.00,4.03,5.14,35.79,22.00,6.00,6.45
2025-08-01 14:49:32,1.00,2.97,3.00,4.17,26.31,14.21,5.00,5.00
2025-08-01 14:50:32,1.00,3.00,3.00,4.03,27.41,14.41,5.00,5.00
2025-08-01 14:51:32,0.07,2.00,2.00,2.76,18.48,10.59,3.07,3.14
2025-08-01 14:52:32,0.00,1.00,1.00,2.00,17.00,12.47,2.00,2.97
2025-08-01 14:53:32,1.93,3.03,4.00,5.21,40.28,28.00,6.00,7.00
2025-08-01 14:54:32,2.00,3.03,4.00,5.03,40.48,28.00,6.00,7.00
2025-08-01 14:55:32,1.97,3.03,3.45,4.97,40.59,30.10,5.45,6.45
2025-08-01 14:56:32,1.00,3.00,3.03,4.07,32.97,20.41,5.00,5.97
2025-08-01 14:57:32,2.00,3.10,4.00,5.24,41.21,30.00,6.00,7.00
2025-08-01 14:58:32,1.97,3.00,3.76,5.21,39.31,28.00,5.52,6.10
2025-08-01 14:59:32,1.59,3.00,3.24,4.62,36.69,24.10,5.00,6.00
2025-08-01 15:00:32,1.00,2.66,3.00,4.07,30.00,18.14,4.21,5.00
2025-08-01 15:01:32,1.00,2.00,2.00,3.07,25.59,16.00,3.97,4.03
2025-08-01 15:02:32,1.00,2.00,2.03,3.03,25.13,16.13,3.33,4.00
2025-08-01 15:03:32,1.00,2.52,3.00,3.24,30.00,22.00,4.00,5.00
2025-08-01 15:04:32,1.14,3.00,3.00,4.14,33.83,23.62,4.93,5.59
2025-08-01 15:05:32,1.00,3.00,3.00,4.10,32.90,22.17,4.62,5.00
2025-08-01 15:06:32,1.00,2.79,3.00,3.66,31.93,23.07,4.00,5.00
2025-08-01 15:07:32,1.00,2.17,2.69,3.14,28.17,19.10,4.00,4.31
2025-08-01 15:08:32,1.00,2.45,2.93,3.48,30.93,22.00,4.00,5.00
2025-08-01 15:09:32,1.00,2.52,3.00,3.93,28.41,18.03,4.14,5.00
2025-08-01 15:10:32,1.00,2.93,3.00,4.21,30.34,20.00,4.62,5.00
2025-08-01 15:11:32,1.03,2.00,2.55,3.17,26.00,16.00,4.00,4.59
2025-08-01 15:12:32,0.37,1.97,2.00,2.00,18.97,12.17,3.00,3.00
2025-08-01 15:13:32,0.97,2.00,2.24,2.97,22.76,13.45,3.59,4.21
2025-08-01 15:14:32,1.00,2.14,2.86,3.59,25.93,14.31,4.00,4.93
2025-08-01 15:15:32,1.00,2.00,2.00,3.14,23.00,14.07,3.45,4.00
2025-08-01 15:16:32,0.00,0.14,0.00,0.17,4.59,3.93,0.21,0.93
2025-08-01 15:17:32,0.00,0.66,0.00,0.69,8.45,5.79,1.00,1.76
2025-08-01 15:18:32,0.00,0.00,0.00,0.14,6.24,5.52,0.24,1.00
2025-08-01 15:19:32,1.62,3.52,4.31,6.24,41.31,22.76,7.34,8.45
2025-08-01 15:20:32,4.93,9.14,11.93,16.21,105.48,60.34,19.93,22.24
2025-08-01 15:21:32,1.10,2.76,3.24,4.28,28.24,14.62,4.93,5.59
2025-08-01 15:22:32,3.43,8.20,9.03,12.20,79.40,45.13,15.03,16.83
2025-08-01 15:23:32,1.00,2.10,2.24,3.38,26.97,18.10,3.62,4.34
2025-08-01 15:24:32,0.00,0.10,0.00,0.03,5.45,4.62,0.48,1.00
2025-08-01 15:25:32,0.00,0.97,1.00,1.97,14.00,9.45,2.00,3.00
2025-08-01 15:26:32,0.00,1.00,1.00,1.41,13.03,7.66,2.00,2.48
2025-08-01 15:27:32,0.00,1.00,1.00,1.00,12.38,7.41,2.00,2.10
2025-08-01 15:28:32,0.03,1.00,1.03,1.97,14.07,9.34,2.00,3.00
2025-08-01 15:29:32,0.24,1.17,1.17,2.00,16.00,9.24,2.69,2.97
2025-08-01 15:30:32,0.52,1.66,1.93,2.07,18.00,9.48,3.00,3.79
2025-08-01 15:31:32,0.10,1.00,1.00,2.07,16.00,8.83,2.00,3.00
2025-08-01 15:32:32,0.00,1.00,1.00,2.13,15.07,9.67,2.00,3.00
2025-08-01 15:33:32,0.00,1.00,1.00,1.34,13.03,7.31,2.00,2.24
2025-08-01 15:34:32,0.00,1.00,1.00,1.03,12.00,7.48,2.00,2.00
2025-08-01 15:35:32,0.00,1.00,1.00,1.14,10.97,7.55,1.31,2.00
2025-08-01 15:36:32,0.00,1.00,0.83,1.00,9.38,5.86,1.00,2.00
2025-08-01 15:37:32,0.00,1.00,1.00,1.17,12.10,7.86,2.00,2.00
2025-08-01 15:38:32,0.00,1.03,1.00,2.10,14.14,9.66,2.00,3.00
2025-08-01 15:39:32,0.00,1.00,1.00,2.00,14.03,9.28,2.00,3.00
2025-08-01 15:40:32,0.00,1.00,1.00,1.10,13.10,9.38,2.00,2.48
2025-08-01 15:41:32,0.00,1.00,1.00,1.34,13.10,8.62,2.00,2.14
2025-08-01 15:42:32,2.13,4.30,5.10,7.20,52.77,31.67,8.93,10.60
2025-08-01 15:43:32,4.59,8.21,10.83,14.34,77.52,33.31,16.24,17.52
2025-08-01 15:44:32,6.00,10.00,13.03,18.00,108.72,56.00,21.31,23.07
2025-08-01 15:45:32,6.00,11.00,14.00,19.00,117.90,61.97,23.00,24.86
2025-08-01 15:46:32,2.00,4.00,4.62,6.14,48.10,28.00,8.00,10.00
2025-08-01 15:47:32,4.72,8.24,10.72,14.52,92.76,51.21,17.55,19.48
2025-08-01 15:48:32,4.76,8.00,10.10,14.00,88.86,47.97,17.00,18.90
2025-08-01 15:49:32,4.97,8.00,10.86,14.10,90.83,49.38,17.03,19.55
2025-08-01 15:50:32,1.83,3.69,4.41,6.14,47.86,30.17,7.59,9.07
2025-08-01 15:51:32,0.21,1.03,1.03,2.76,17.76,3.38,5.17,8.72
2025-08-01 15:52:32,4.43,8.23,10.57,14.43,91.87,49.13,17.70,19.70
2025-08-01 15:53:32,3.00,5.28,6.79,9.03,59.93,32.76,10.93,12.45
2025-08-01 15:54:32,1.97,3.72,4.34,6.21,43.17,24.14,7.59,9.14
2025-08-01 15:55:32,3.00,5.10,7.00,9.10,59.28,30.00,11.03,13.00
2025-08-01 15:56:32,3.00,6.00,7.17,10.14,61.93,31.72,12.00,14.00
2025-08-01 15:57:32,4.00,7.24,10.00,13.00,76.93,38.00,15.52,16.83
2025-08-01 15:58:32,3.97,6.93,8.83,11.21,70.03,36.00,14.00,15.31
2025-08-01 15:59:32,4.00,7.03,9.28,12.72,75.03,38.00,15.00,16.86
2025-08-01 16:00:32,2.00,4.52,6.00,8.03,49.14,25.90,9.14,11.00
2025-08-01 16:01:32,2.00,4.00,5.00,7.17,45.00,24.00,8.00,10.00
2025-08-01 16:02:32,2.00,4.07,5.27,7.17,49.57,28.00,9.00,10.00
2025-08-01 16:03:32,2.00,3.45,4.00,6.07,40.21,22.00,7.00,8.00
2025-08-01 16:04:32,1.10,3.00,3.72,5.34,35.62,19.45,6.00,7.03
2025-08-01 16:05:32,1.00,3.00,3.03,4.17,31.00,16.21,5.00,6.00
2025-08-01 16:06:32,1.00,2.10,3.03,4.14,28.00,14.10,5.00,6.00
2025-08-01 16:07:32,1.00,2.07,2.66,3.90,25.79,12.45,4.00,5.00
2025-08-01 16:08:32,0.41,1.66,1.76,2.48,19.21,10.72,3.00,3.76
2025-08-01 16:09:32,1.00,3.00,3.86,5.14,32.41,15.59,6.00,7.00
2025-08-01 16:10:32,2.07,4.79,6.00,8.07,47.97,22.00,9.93,11.00
2025-08-01 16:11:32,2.10,4.28,5.38,7.34,46.69,23.66,8.72,10.17
2025-08-01 16:12:32,4.00,7.00,9.00,12.07,70.77,34.00,14.53,16.00
2025-08-01 16:13:32,5.00,8.10,11.00,15.00,87.34,42.00,18.00,19.55
2025-08-01 16:14:32,4.00,7.07,9.83,13.00,78.38,38.00,16.00,17.72
2025-08-01 16:15:32,4.00,7.38,9.97,13.38,81.72,41.97,16.24,18.10
